ccode,country,cname,cmark,year,wars,war,warl,onset,ethonset,durest,aim,casename,ended,ethwar,waryrs,pop,lpop,polity2,gdpen,gdptype,gdpenl,lgdpenl1,lpopl1,region,western,eeurop,lamerica,ssafrica,asia,nafrme,colbrit,colfra,mtnest,lmtnest,elevdiff,Oil,ncontig,ethfrac,ef,plural,second,numlang,relfrac,plurrel,minrelpc,muslim,nwstate,polity2l,instab,anocl,deml,empethfrac,empwarl,emponset,empgdpenl,emplpopl,emplmtnest,empncontig,empolity2l,sdwars,sdonset,colwars,colonset,cowwars,cowonset,cowwarl,sdwarl,colwarl
375,FINLAND,FINLAND,0,1992,0,0,0,0,0,,,,,,,5047,8.526549,10,12,0,12.663,9.44644,8.522977,0,1,0,0,0,0,0,0,0,0.17,0.15700375,1328,0,0,0.15890253,0.1315,0.93,0.06,3,0.2076,89,1,0,0,10,0,0,1,0.15890253,0,0,12.663,8.522977,0.15700375,0,10,0,0,0,0,0,0,0,0,0
375,FINLAND,FINLAND,0,1993,0,0,0,0,0,,,,,,,5066,8.530307,10,11.805989,2,12,9.392662,8.526549,0,1,0,0,0,0,0,0,0,0.17,0.15700375,1328,0,0,0.15890253,0.1315,0.93,0.06,3,0.2076,89,1,0,0,10,0,0,1,0.15890253,0,0,12,8.526549,0.15700375,0,10,0,0,0,0,,,0,0,0
375,FINLAND,FINLAND,0,1994,0,0,0,0,0,,,,,,,5089,8.534837,10,12.217407,2,11.806,9.376362,8.530307,0,1,0,0,0,0,0,0,0,0.17,0.15700375,1328,0,0,0.15890253,0.1315,0.93,0.06,3,0.2076,89,1,0,0,10,0,0,1,0.15890253,0,0,11.805989,8.530307,0.15700375,0,10,0,0,0,0,,,,0,0
375,FINLAND,FINLAND,0,1995,0,0,0,0,0,,,,,,,5108,8.538563,10,12.635702,2,12.217,9.410617,8.534837,0,1,0,0,0,0,0,0,0,0.17,0.15700375,1328,0,0,0.15890253,0.1315,0.93,0.06,3,0.2076,89,1,0,0,10,0,0,1,0.15890253,0,0,12.217407,8.534837,0.15700375,0,10,0,0,0,0,,,,0,0
375,FINLAND,FINLAND,0,1996,0,0,0,0,0,,,,,,,5125,8.541885,10,13.09873,2,12.636,9.444282,8.538563,0,1,0,0,0,0,0,0,0,0.17,0.15700375,1328,0,0,0.15890253,0.1315,0.93,0.06,3,0.2076,89,1,0,0,10,0,0,1,0.15890253,0,0,12.635702,8.538563,0.15700375,0,10,0,0,0,0,,,,0,0
375,FINLAND,FINLAND,0,1997,0,0,0,0,0,,,,,,,5139.84,8.544777,10,13.882666,2,13.099,9.48027,8.541885,0,1,0,0,0,0,0,0,0,0.17,0.15700375,1328,0,0,0.15890253,0.1315,0.93,0.06,3,0.2076,89,1,0,0,10,0,0,1,0.15890253,0,0,13.09873,8.541885,0.15700375,0,10,0,0,0,0,,,,0,0
375,FINLAND,FINLAND,0,1998,0,0,0,0,0,,,,,,,5155.24,8.547769,10,14.60559,2,13.883,9.538396,8.544777,0,1,0,0,0,0,0,0,0,0.17,0.15700375,1328,0,0,0.15890253,0.1315,0.93,0.06,3,0.2076,89,1,0,0,10,0,0,1,0.15890253,0,0,13.882666,8.544777,0.15700375,0,10,0,0,0,0,,,,0,0
375,FINLAND,FINLAND,0,1999,0,0,0,0,0,,,,,,,,,10,15.153754,2,14.606,9.58916,8.547769,0,1,0,0,0,0,0,0,0,0.17,0.15700375,1328,0,0,0.15890253,0.1315,0.93,0.06,3,0.2076,89,1,0,0,10,0,0,1,0.15890253,0,0,14.60559,8.547769,0.15700375,0,,0,0,0,0,,,,0,0
380,SWEDEN,SWEDEN,1,1945,0,0,0,0,0,,,,,,,6185,8.729882,10,4.968,3,4.968,8.510773,8.729882,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,4.968,8.729882,1.2809339,0,10,0,0,,,0,0,0,0,
380,SWEDEN,SWEDEN,0,1946,0,0,0,0,0,,,,,,,6179,8.728911,10,5.085,3,4.968,8.510773,8.729882,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,4.968,8.729882,1.2809339,0,10,0,0,,,0,0,0,0,
380,SWEDEN,SWEDEN,0,1947,0,0,0,0,0,,,,,,,6803,8.825119,10,5.273,3,5.085,8.53405,8.728911,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,5.085,8.728911,1.2809339,0,10,0,0,,,0,0,0,0,
380,SWEDEN,SWEDEN,0,1948,0,0,0,0,0,,,,,,,6883,8.83681,10,5.509,3,5.273,8.570354,8.825119,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,5.273,8.825119,1.2809339,0,10,0,0,,,0,0,0,0,
380,SWEDEN,SWEDEN,0,1949,0,0,0,0,0,,,,,,,6956,8.84736,10,5.439,3,5.509,8.614139,8.83681,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,5.509,8.83681,1.2809339,0,10,0,0,,,0,0,0,0,
380,SWEDEN,SWEDEN,0,1950,0,0,0,0,0,,,,,,,7014,8.855663,10,5.807,0,5.439,8.601351,8.84736,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,5.439,8.84736,1.2809339,0,10,0,0,,,0,0,0,0,
380,SWEDEN,SWEDEN,0,1951,0,0,0,0,0,,,,,,,7063,8.862625,10,5.872,0,5.807,8.66682,8.855663,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,5.807,8.855663,1.2809339,0,10,0,0,,,0,0,0,0,
380,SWEDEN,SWEDEN,0,1952,0,0,0,0,0,,,,,,,7113,8.869679,10,6.025,0,5.872,8.677951,8.862625,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,5.872,8.862625,1.2809339,0,10,0,0,,,0,0,0,0,
380,SWEDEN,SWEDEN,0,1953,0,0,0,0,0,,,,,,,7163,8.876684,10,6.08,0,6.025,8.703672,8.869679,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,6.025,8.869679,1.2809339,0,10,0,0,,,0,0,0,0,
380,SWEDEN,SWEDEN,0,1954,0,0,0,0,0,,,,,,,7212,8.883502,10,6.43,0,6.08,8.71276,8.876684,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,6.08,8.876684,1.2809339,0,10,0,0,,,0,0,0,0,
380,SWEDEN,SWEDEN,0,1955,0,0,0,0,0,,,,,,,7262,8.89041,10,6.624,0,6.43,8.76873,8.883502,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,6.43,8.883502,1.2809339,0,10,0,0,,,0,0,0,0,
380,SWEDEN,SWEDEN,0,1956,0,0,0,0,0,,,,,,,7305,8.896315,10,6.775,0,6.624,8.798454,8.89041,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,6.624,8.89041,1.2809339,0,10,0,0,,,0,0,0,0,
380,SWEDEN,SWEDEN,0,1957,0,0,0,0,0,,,,,,,7349,8.90232,10,6.918,0,6.775,8.820994,8.896315,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,6.775,8.896315,1.2809339,0,10,0,0,,,0,0,0,0,
380,SWEDEN,SWEDEN,0,1958,0,0,0,0,0,,,,,,,7393,8.908289,10,7.029,0,6.918,8.841882,8.90232,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,6.918,8.90232,1.2809339,0,10,0,0,,,0,0,0,0,
380,SWEDEN,SWEDEN,0,1959,0,0,0,0,0,,,,,,,7437,8.914223,10,7.364,0,7.029,8.8578,8.908289,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,7.029,8.908289,1.2809339,0,10,0,0,,,0,0,0,0,
380,SWEDEN,SWEDEN,0,1960,0,0,0,0,0,,,,,,,7480,8.919988,10,7.592,0,7.364,8.904359,8.914223,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,7.364,8.914223,1.2809339,0,10,0,0,0,0,0,0,0,0,0
380,SWEDEN,SWEDEN,0,1961,0,0,0,0,0,,,,,,,7520,8.925322,10,7.957,0,7.592,8.934851,8.919988,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,7.592,8.919988,1.2809339,0,10,0,0,0,0,0,0,0,0,0
380,SWEDEN,SWEDEN,0,1962,0,0,0,0,0,,,,,,,7562,8.930891,10,8.233,0,7.957,8.981808,8.925322,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,7.957,8.925322,1.2809339,0,10,0,0,0,0,0,0,0,0,0
380,SWEDEN,SWEDEN,0,1963,0,0,0,0,0,,,,,,,7604,8.93643,10,8.601,0,8.233,9.015905,8.930891,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,8.233,8.930891,1.2809339,0,10,0,0,0,0,0,0,0,0,0
380,SWEDEN,SWEDEN,0,1964,0,0,0,0,0,,,,,,,7661,8.943898,10,9.139,0,8.601,9.059634,8.93643,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,8.601,8.93643,1.2809339,0,10,0,0,0,0,0,0,0,0,0
380,SWEDEN,SWEDEN,0,1965,0,0,0,0,0,,,,,,,7734,8.953382,10,9.402,0,9.139,9.120306,8.943898,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,9.139,8.943898,1.2809339,0,10,0,0,0,0,0,0,0,0,0
380,SWEDEN,SWEDEN,0,1966,0,0,0,0,0,,,,,,,7808,8.962904,10,9.486,0,9.402,9.148678,8.953382,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,9.402,8.953382,1.2809339,0,10,0,0,0,0,0,0,0,0,0
380,SWEDEN,SWEDEN,0,1967,0,0,0,0,0,,,,,,,7868,8.970559,10,9.723,0,9.486,9.157573,8.962904,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,9.486,8.962904,1.2809339,0,10,0,0,0,0,0,0,0,0,0
380,SWEDEN,SWEDEN,0,1968,0,0,0,0,0,,,,,,,7914,8.976389,10,10.014,0,9.723,9.182249,8.970559,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,9.723,8.970559,1.2809339,0,10,0,0,0,0,0,0,0,0,0
380,SWEDEN,SWEDEN,0,1969,0,0,0,0,0,,,,,,,7968,8.983189,10,10.419,0,10.014,9.21174,8.976389,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,10.014,8.976389,1.2809339,0,10,0,0,0,0,0,0,0,0,0
380,SWEDEN,SWEDEN,0,1970,0,0,0,0,0,,,,,,,8043,8.992558,10,10.766,0,10.419,9.251387,8.983189,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,10.419,8.983189,1.2809339,0,10,0,0,0,0,0,0,0,0,0
380,SWEDEN,SWEDEN,0,1971,0,0,0,0,0,,,,,,,8098,8.9993725,10,10.763,0,10.766,9.284148,8.992558,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,10.766,8.992558,1.2809339,0,10,0,0,0,0,0,0,0,0,0
380,SWEDEN,SWEDEN,0,1972,0,0,0,0,0,,,,,,,8122,9.002332,10,10.963,0,10.763,9.28387,8.9993725,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,10.763,8.9993725,1.2809339,0,10,0,0,0,0,0,0,0,0,0
380,SWEDEN,SWEDEN,0,1973,0,0,0,0,0,,,,,,,8137,9.004177,10,11.363,0,10.963,9.302281,9.002332,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,10.963,9.002332,1.2809339,0,10,0,0,0,0,0,0,0,0,0
380,SWEDEN,SWEDEN,0,1974,0,0,0,0,0,,,,,,,8161,9.007122,10,11.697,0,11.363,9.338118,9.004177,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,11.363,9.004177,1.2809339,0,10,0,0,0,0,0,0,0,0,0
380,SWEDEN,SWEDEN,0,1975,0,0,0,0,0,,,,,,,8193,9.011035,10,11.958,0,11.697,9.367087,9.007122,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,11.697,9.007122,1.2809339,0,10,0,0,0,0,0,0,0,0,0
380,SWEDEN,SWEDEN,0,1976,0,0,0,0,0,,,,,,,8222,9.014568,10,12.021,0,11.958,9.389155,9.011035,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,11.958,9.011035,1.2809339,0,10,0,0,0,0,0,0,0,0,0
380,SWEDEN,SWEDEN,0,1977,0,0,0,0,0,,,,,,,8252,9.01821,10,11.706,0,12.021,9.39441,9.014568,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,12.021,9.014568,1.2809339,0,10,0,0,0,0,0,0,0,0,0
380,SWEDEN,SWEDEN,0,1978,0,0,0,0,0,,,,,,,8276,9.021115,10,11.812,0,11.706,9.367857,9.01821,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,11.706,9.01821,1.2809339,0,10,0,0,0,0,0,0,0,0,0
380,SWEDEN,SWEDEN,0,1979,0,0,0,0,0,,,,,,,8294,9.023288,10,12.261,0,11.812,9.376871,9.021115,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,11.812,9.021115,1.2809339,0,10,0,0,0,0,0,0,0,0,0
380,SWEDEN,SWEDEN,0,1980,0,0,0,0,0,,,,,,,8310,9.025215,10,12.456,0,12.261,9.414179,9.023288,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,12.261,9.023288,1.2809339,0,10,0,0,0,0,0,0,0,0,0
380,SWEDEN,SWEDEN,0,1981,0,0,0,0,0,,,,,,,8320,9.026418,10,12.37,0,12.456,9.429957,9.025215,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,12.456,9.025215,1.2809339,0,10,0,0,0,0,0,0,0,0,0
380,SWEDEN,SWEDEN,0,1982,0,0,0,0,0,,,,,,,8325,9.027019,10,12.475,0,12.37,9.42303,9.026418,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,12.37,9.026418,1.2809339,0,10,0,0,0,0,0,0,0,0,0
380,SWEDEN,SWEDEN,0,1983,0,0,0,0,0,,,,,,,8331,9.027739,10,12.682,0,12.475,9.431482,9.027019,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,12.475,9.027019,1.2809339,0,10,0,0,0,0,0,0,0,0,0
380,SWEDEN,SWEDEN,0,1984,0,0,0,0,0,,,,,,,8337,9.028459,10,13.198,0,12.682,9.447939,9.027739,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,12.682,9.027739,1.2809339,0,10,0,0,0,0,0,0,0,0,0
380,SWEDEN,SWEDEN,0,1985,0,0,0,0,0,,,,,,,8350,9.030017,10,13.451,0,13.198,9.487821,9.028459,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,13.198,9.028459,1.2809339,0,10,0,0,0,0,0,0,0,0,0
380,SWEDEN,SWEDEN,0,1986,0,0,0,0,0,,,,,,,8370,9.032409,10,13.725,0,13.451,9.506808,9.030017,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,13.451,9.030017,1.2809339,0,10,0,0,0,0,0,0,0,0,0
380,SWEDEN,SWEDEN,0,1987,0,0,0,0,0,,,,,,,8399,9.035868,10,14.128,0,13.725,9.526975,9.032409,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,13.725,9.032409,1.2809339,0,10,0,0,0,0,0,0,0,0,0
380,SWEDEN,SWEDEN,0,1988,0,0,0,0,0,,,,,,,8436,9.040263,10,14.408,0,14.128,9.555914,9.035868,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,14.128,9.035868,1.2809339,0,10,0,0,0,0,0,0,0,0,0
380,SWEDEN,SWEDEN,0,1989,0,0,0,0,0,,,,,,,8498,9.047586,10,14.681,0,14.408,9.575539,9.040263,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,14.408,9.040263,1.2809339,0,10,0,0,0,0,0,0,0,0,0
380,SWEDEN,SWEDEN,0,1990,0,0,0,0,0,,,,,,,8559,9.054739,10,14.762,0,14.681,9.59431,9.047586,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,14.681,9.047586,1.2809339,0,10,0,0,0,0,0,0,0,0,0
380,SWEDEN,SWEDEN,0,1991,0,0,0,0,0,,,,,,,8635,9.063579,10,14.363,0,14.762,9.599812,9.054739,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,14.762,9.054739,1.2809339,0,10,0,0,0,0,0,0,0,0,0
380,SWEDEN,SWEDEN,0,1992,0,0,0,0,0,,,,,,,8678,9.068546,10,13.986,0,14.363,9.572411,9.063579,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,14.363,9.063579,1.2809339,0,10,0,0,0,0,0,0,0,0,0
380,SWEDEN,SWEDEN,0,1993,0,0,0,0,0,,,,,,,8718.6,9.073214,10,13.5960455,2,13.986,9.545812,9.068546,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,13.986,9.068546,1.2809339,0,10,0,0,0,0,,,0,0,0
380,SWEDEN,SWEDEN,0,1994,0,0,0,0,0,,,,,,,8780.7,9.080312,10,14.055621,2,13.596,9.517534,9.073214,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,13.5960455,9.073214,1.2809339,0,10,0,0,0,0,,,,0,0
380,SWEDEN,SWEDEN,0,1995,0,0,0,0,0,,,,,,,8831,9.086023,10,14.491421,2,14.056,9.550777,9.080312,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,14.055621,9.080312,1.2809339,0,10,0,0,0,0,,,,0,0
380,SWEDEN,SWEDEN,0,1996,0,0,0,0,0,,,,,,,8843,9.087381,10,14.627767,2,14.491,9.581312,9.086023,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,14.491421,9.086023,1.2809339,0,10,0,0,0,0,,,,0,0
380,SWEDEN,SWEDEN,0,1997,0,0,0,0,0,,,,,,,8849.44,9.08811,10,14.90663,2,14.628,9.590677,9.087381,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,14.627767,9.087381,1.2809339,0,10,0,0,0,0,,,,0,0
380,SWEDEN,SWEDEN,0,1998,0,0,0,0,0,,,,,,,8854.85,9.08872,10,15.342539,2,14.907,9.609561,9.08811,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,14.90663,9.08811,1.2809339,0,10,0,0,0,0,,,,0,0
380,SWEDEN,SWEDEN,0,1999,0,0,0,0,0,,,,,,,,,10,15.912853,2,15.343,9.638385,9.08872,0,1,0,0,0,0,0,0,0,2.6000001,1.2809339,2111,0,0,0.08297688,0.18947107,0.9,0.023,1,0.22619998,87,13,0,0,10,0,0,1,0.08297688,0,0,15.342539,9.08872,1.2809339,0,,0,0,0,0,,,,0,0
385,NORWAY,NORWAY,1,1945,0,0,0,0,0,,,,,,,3076,8.031385,10,3.616,3,3.616,8.193124,8.031385,0,1,0,0,0,0,0,0,0,29.399998,3.4144425,2472,0,0,0.038868666,0.097500026,0.95,0.004,1,0.24980003,86,10,0,0,10,0,0,1,0.038868666,0,0,3.616,8.031385,3.4144425,0,10,0,0,,,0,0,0,0,
385,NORWAY,NORWAY,0,1946,0,0,0,0,0,,,,,,,3127,8.04783,10,3.741,3,3.616,8.193124,8.031385,0,1,0,0,0,0,0,0,0,29.399998,3.4144425,2472,0,0,0.038868666,0.097500026,0.95,0.004,1,0.24980003,86,10,0,0,10,0,0,1,0.038868666,0,0,3.616,8.031385,3.4144425,0,10,0,0,,,0,0,0,0,
385,NORWAY,NORWAY,0,1947,0,0,0,0,0,,,,,,,3165,8.059908,10,3.859,3,3.741,8.227108,8.04783,0,1,0,0,0,0,0,0,0,29.399998,3.4144425,2472,0,0,0.038868666,0.097500026,0.95,0.004,1,0.24980003,86,10,0,0,10,0,0,1,0.038868666,0,0,3.741,8.04783,3.4144425,0,10,0,0,,,0,0,0,0,
385,NORWAY,NORWAY,0,1948,0,0,0,0,0,,,,,,,3201,8.0712185,10,3.981,3,3.859,8.258163,8.059908,0,1,0,0,0,0,0,0,0,29.399998,3.4144425,2472,0,0,0.038868666,0.097500026,0.95,0.004,1,0.24980003,86,10,0,0,10,0,0,1,0.038868666,0,0,3.859,8.059908,3.4144425,0,10,0,0,,,0,0,0,0,
385,NORWAY,NORWAY,0,1949,0,0,0,0,0,,,,,,,3234,8.081475,10,4.117,3,3.981,8.2892885,8.0712185,0,1,0,0,0,0,0,0,0,29.399998,3.4144425,2472,0,0,0.038868666,0.097500026,0.95,0.004,1,0.24980003,86,10,0,0,10,0,0,1,0.038868666,0,0,3.981,8.0712185,3.4144425,0,10,0,0,,,0,0,0,0,
385,NORWAY,NORWAY,0,1950,0,0,0,0,0,,,,,,,3265,8.091015,10,4.358,0,4.117,8.32288,8.081475,0,1,0,0,0,0,0,0,0,29.399998,3.4144425,2472,0,0,0.038868666,0.097500026,0.95,0.004,1,0.24980003,86,10,0,0,10,0,0,1,0.038868666,0,0,4.117,8.081475,3.4144425,0,10,0,0,,,0,0,0,0,
385,NORWAY,NORWAY,0,1951,0,0,0,0,0,,,,,,,3297,8.100768,10,4.381,0,4.358,8.379768,8.091015,0,1,0,0,0,0,0,0,0,29.399998,3.4144425,2472,0,0,0.038868666,0.097500026,0.95,0.004,1,0.24980003,86,10,0,0,10,0,0,1,0.038868666,0,0,4.358,8.091015,3.4144425,0,10,0,0,,,0,0,0,0,
385,NORWAY,NORWAY,0,1952,0,0,0,0,0,,,,,,,3330,8.110727,10,4.568,0,4.381,8.385033,8.100768,0,1,0,0,0,0,0,0,0,29.399998,3.4144425,2472,0,0,0.038868666,0.097500026,0.95,0.004,1,0.24980003,86,10,0,0,10,0,0,1,0.038868666,0,0,4.381,8.100768,3.4144425,0,10,0,0,,,0,0,0,0,
